params,mean_train_score,mean_test_score
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9941993211971614,0.9155507559395248
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9935513730330146,0.9101511879049676
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9893551373033015,0.9027460660290034
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9870410367170627,0.9042887997531626
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.994816414686825,0.9129589632829374
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9933970996605985,0.9143782783091638
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9838321505708115,0.8921937673557544
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9837087318728788,0.8885529157667387
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9918852206109225,0.9041962357297131
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9912681271212589,0.9026226473310707
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9835853131749459,0.8941067571737118
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9848195001542734,0.8813946312866399
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9916692378895402,0.9078062326442455
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9910829990743597,0.9046282011724776
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9837395865473619,0.8912372724467756
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9842641160135761,0.8929342795433508
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9913915458191915,0.9044739278000617
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9905584696081456,0.9001234186979328
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9843258253625424,0.894291885220611
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9837704412218451,0.8876581302067263
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9909287257019439,0.9118790496760258
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9911447084233261,0.9045356371490281
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9885529157667386,0.9036408515890157
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9880283863005246,0.8973464979944461
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9937365010799136,0.9118173403270595
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9935822277074977,0.9133909287257019
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9878741129281086,0.9029929034248689
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9884603517432891,0.8930885529157667
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9941067571737119,0.9149953717988275
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9935513730330146,0.9126195618636224
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9886763344646714,0.9028386300524529
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9880592409750077,0.9039493983338476
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9933970996605985,0.915735883986424
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9936747917309472,0.9083307621104597
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9887380438136377,0.9028386300524529
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9878124035791422,0.9013267510027769
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.993643937056464,0.9197778463437211
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.03, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9935513730330146,0.9116013576056773
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9530700401110769,0.8645171243443381
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9518975624807158,0.8626658438753472
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9658130206726319,0.8924406047516199
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9664609688367788,0.8851280468991052
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9537488429497069,0.8678185745140389
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9516198704103671,0.8630978093181116
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9667695155816106,0.8858068497377353
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9663066954643629,0.8896945387226165
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9523912372724468,0.866491823511262
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9526380746683123,0.859796359148411
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9665535328602284,0.886609071274298
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9664609688367788,0.8829990743597655
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9529466214131441,0.8612465288491207
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9516198704103671,0.8669854983029929
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9677877198395557,0.8919160752854058
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.965843875347115,0.8849737735266894
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9614008022215366,0.8780931811169392
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9597037951249614,0.8798210428879976
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9720456649182351,0.907219993829065
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9724159210120333,0.8980253008330762
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9609379821042887,0.8852823202715211
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.95862388151805,0.8775377969762419
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9734341252699784,0.9033631595186671
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.972199938290651,0.8993211971613699
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9606294353594569,0.8841715519901265
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9599506325208269,0.8712742980561554
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9745140388768898,0.9004936747917309
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9727553224313483,0.8944153039185436
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9614316568960197,0.8766430114162296
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9582844800987349,0.879574205492132
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9737735266892935,0.9035791422400494
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 200, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.971521135452021,0.8952175254551065
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9527306386917618,0.8559703795124961
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9509719222462203,0.86966985498303
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9665535328602284,0.8930576982412836
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9658130206726319,0.8906818883060783
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9531317494600432,0.8563714902807775
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9516815797593335,0.8655661832767665
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9646713977167541,0.8944461585930268
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.1, 'reg_lambda': 1.0, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.965658747300216,0.8874112928108608
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.8}",0.953748842949707,0.8612773835236038
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': 1, 'subsample': 0.9}",0.9524529466214131,0.8671397716754088
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.8}",0.9660290033940142,0.889787102746066
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 0.8, 'scale_pos_weight': np.float64(1.2289416846652268), 'subsample': 0.9}",0.9658438753471151,0.8883369330453563
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.8}",0.9526997840172786,0.8640543042270904
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 150, 'reg_alpha': 0.2, 'reg_lambda': 1.0, 'scale_pos_weight': 1, 'subsample': 0.9}",0.951589015735884,0.8667386609071275
